Date,version_name,offensive_weight,defensive_weight,cash_proxy_weight,bil_weight,spy_weight,overlay_cash_weight,sleeve_bil_weight,risk_state
2019-01-04,improved_hrp_selective,0.19428663227772475,0.11098028704191668,0.6947330806803586,0.6947330806803586,0.0069788590410140225,0.6,0.09473308068035857,stressed
2019-01-11,improved_hrp_selective,0.18328471838699362,0.12198220093264783,0.6947330806803586,0.6947330806803586,0.0,0.6,0.09473308068035857,stressed
2019-01-18,improved_hrp_selective,0.18665329456010754,0.11861362475953392,0.6947330806803586,0.6947330806803586,0.0,0.6,0.09473308068035857,stressed
2019-01-25,improved_hrp_selective,0.2287866285198904,0.12288902434945287,0.6483243471306568,0.6483243471306568,0.0,0.6,0.04832434713065681,stressed
2019-02-01,improved_hrp_selective,0.22552394912324042,0.12615170374610285,0.6483243471306568,0.6483243471306568,0.0,0.6,0.04832434713065681,stressed
2019-02-08,improved_hrp_selective,0.22349463839257422,0.1281810144767691,0.6483243471306567,0.6483243471306567,0.0,0.6,0.0483243471306567,neutral
2019-02-15,improved_hrp_selective,0.22535021471638267,0.12632543815296063,0.6483243471306568,0.6483243471306568,0.0,0.6,0.04832434713065681,neutral
2019-02-22,improved_hrp_selective,0.463035473397662,0.2702589610524694,0.2667055655498687,0.2667055655498687,0.029459356025955778,0.20000000000000007,0.06670556554986862,neutral
2019-03-01,improved_hrp_selective,0.46062004204647905,0.27267439240365227,0.2667055655498687,0.2667055655498687,0.029459356025955778,0.20000000000000007,0.06670556554986862,neutral
2019-03-08,improved_hrp_selective,0.46416263455755274,0.2691317998925786,0.2667055655498687,0.2667055655498687,0.029459356025955778,0.20000000000000007,0.06670556554986862,neutral
2019-03-15,improved_hrp_selective,0.4646611132747938,0.2686333211753375,0.2667055655498687,0.2667055655498687,0.029459356025955778,0.20000000000000007,0.06670556554986862,neutral
2019-03-22,improved_hrp_selective,0.45980797073816665,0.2734864637119647,0.2667055655498687,0.2667055655498687,0.029897242790991433,0.20000000000000007,0.06670556554986862,neutral
2019-03-29,improved_hrp_selective,0.4528316801740162,0.28394184262070565,0.26322647720527814,0.26322647720527814,0.05166162012516114,0.19999999999999996,0.06322647720527819,neutral
2019-04-05,improved_hrp_selective,0.462001200545453,0.27477232224926884,0.26322647720527814,0.26322647720527814,0.05187076043402997,0.19999999999999996,0.06322647720527819,neutral
2019-04-12,improved_hrp_selective,0.458521247003134,0.27825227579158784,0.26322647720527814,0.26322647720527814,0.045503098721193604,0.19999999999999996,0.06322647720527819,neutral
2019-04-19,improved_hrp_selective,0.462001200545453,0.27477232224926884,0.26322647720527814,0.26322647720527814,0.04992939056437181,0.19999999999999996,0.06322647720527819,neutral
2019-04-26,improved_hrp_selective,0.540240427209773,0.19117427130214548,0.26858530148808146,0.26858530148808146,0.04437840460420217,0.19999999999999996,0.06858530148808151,neutral
2019-05-03,improved_hrp_selective,0.5389851154156182,0.19242958309630037,0.26858530148808146,0.26858530148808146,0.04616897003345495,0.19999999999999996,0.06858530148808151,neutral
2019-05-10,improved_hrp_selective,0.5421780697683863,0.1892366287435322,0.26858530148808146,0.26858530148808146,0.04808422022921618,0.19999999999999996,0.06858530148808151,neutral
2019-05-17,improved_hrp_selective,0.5507474856353373,0.1806672128765814,0.26858530148808135,0.26858530148808135,0.04758412296521046,0.19999999999999996,0.0685853014880814,neutral
2019-05-24,improved_hrp_selective,0.5481846530956863,0.18323004541623233,0.26858530148808135,0.26858530148808135,0.04731458231667783,0.19999999999999996,0.0685853014880814,neutral
2019-05-31,improved_hrp_selective,0.5570591519632154,0.1718659020119233,0.27107494602486115,0.27107494602486115,0.05101386532453716,0.20000000000000007,0.07107494602486109,neutral
2019-06-07,improved_hrp_selective,0.5555228090198405,0.17340224495529824,0.27107494602486115,0.27107494602486115,0.049883803609485564,0.20000000000000007,0.07107494602486109,neutral
2019-06-14,improved_hrp_selective,0.5518973395060349,0.17702771446910381,0.27107494602486115,0.27107494602486115,0.04945522673888888,0.20000000000000007,0.07107494602486109,neutral
2019-06-21,improved_hrp_selective,0.5497302284554964,0.1791948255196425,0.27107494602486115,0.27107494602486115,0.04847873259972851,0.20000000000000007,0.07107494602486109,neutral
2019-06-28,improved_hrp_selective,0.5385079745199839,0.1894979699679063,0.27199405551210976,0.27199405551210976,0.026196953076201027,0.19999999999999996,0.0719940555121098,neutral
2019-07-05,improved_hrp_selective,0.5325088401669179,0.1954971043209724,0.27199405551210964,0.27199405551210964,0.022683414061734995,0.19999999999999996,0.07199405551210969,neutral
2019-07-12,improved_hrp_selective,0.5339143571899454,0.19409158729794482,0.27199405551210976,0.27199405551210976,0.025400215822575622,0.19999999999999996,0.0719940555121098,neutral
2019-07-19,improved_hrp_selective,0.5320964325752539,0.1959095119126364,0.27199405551210987,0.27199405551210987,0.026478885079375902,0.19999999999999996,0.07199405551210991,neutral
2019-07-26,improved_hrp_selective,0.39426564247966867,0.33297091462555306,0.2727634428947783,0.2727634428947783,0.02464021026712179,0.19999999999999996,0.07276344289477832,neutral
2019-08-02,improved_hrp_selective,0.39169334257659394,0.3355432145286278,0.2727634428947783,0.2727634428947783,0.025141814619490138,0.19999999999999996,0.07276344289477832,neutral
2019-08-09,improved_hrp_selective,0.39290628526375526,0.33433027184146635,0.2727634428947784,0.2727634428947784,0.026045602166837288,0.19999999999999996,0.07276344289477843,neutral
2019-08-16,improved_hrp_selective,0.39586753169054484,0.33136902541467683,0.2727634428947783,0.2727634428947783,0.027546049631648483,0.19999999999999996,0.07276344289477832,neutral
2019-08-23,improved_hrp_selective,0.39309867576800134,0.33413788133722033,0.2727634428947784,0.2727634428947784,0.02661327382539566,0.19999999999999996,0.07276344289477843,neutral
2019-08-30,improved_hrp_selective,0.34626266910439474,0.2806411137120416,0.37309621718356367,0.37309621718356367,0.04149291732366876,0.19999999999999996,0.17309621718356372,neutral
2019-09-06,improved_hrp_selective,0.3451630357209887,0.2817407470954475,0.37309621718356367,0.37309621718356367,0.036316548405734055,0.19999999999999996,0.17309621718356372,neutral
2019-09-13,improved_hrp_selective,0.34452612591688137,0.2823776568995549,0.3730962171835638,0.3730962171835638,0.03686841614178382,0.19999999999999996,0.17309621718356383,neutral
2019-09-20,improved_hrp_selective,0.34545498239781647,0.28144880041861986,0.37309621718356367,0.37309621718356367,0.036791465129756444,0.19999999999999996,0.17309621718356372,calm
2019-09-27,improved_hrp_selective,0.3941908629952165,0.33145817920610676,0.2743509577986767,0.2743509577986767,0.024336806935959694,0.19999999999999996,0.07435095779867673,neutral
2019-10-04,improved_hrp_selective,0.3933914482846362,0.3322575939166872,0.2743509577986767,0.2743509577986767,0.025054671184795485,0.19999999999999996,0.07435095779867673,neutral
2019-10-11,improved_hrp_selective,0.39448092829078485,0.33116811391053846,0.2743509577986767,0.2743509577986767,0.02524969880853081,0.19999999999999996,0.07435095779867673,neutral
2019-10-18,improved_hrp_selective,0.3898464254541128,0.3358026167472105,0.2743509577986767,0.2743509577986767,0.028416733877413693,0.19999999999999996,0.07435095779867673,calm
2019-10-25,improved_hrp_selective,0.4875921945391605,0.41493000779949707,0.09747779766134235,0.09747779766134235,0.03160516209447043,0.0,0.09747779766134235,calm
2019-11-01,improved_hrp_selective,0.4877397957685942,0.41478240657006327,0.09747779766134246,0.09747779766134246,0.030728010156943042,0.0,0.09747779766134246,calm
2019-11-08,improved_hrp_selective,0.49129557479134284,0.41122662754731465,0.09747779766134246,0.09747779766134246,0.03069167408071955,0.0,0.09747779766134246,calm
2019-11-15,improved_hrp_selective,0.49363086397750117,0.40889133836115643,0.09747779766134246,0.09747779766134246,0.030763599616611965,0.0,0.09747779766134246,calm
2019-11-22,improved_hrp_selective,0.49804444091720357,0.404477761421454,0.09747779766134257,0.09747779766134257,0.03345488605734334,0.0,0.09747779766134257,calm
2019-11-29,improved_hrp_selective,0.5517777760394132,0.4482222239605866,2.220446049250313e-16,2.220446049250313e-16,0.03825213377225746,0.0,2.220446049250313e-16,calm
2019-12-06,improved_hrp_selective,0.5494221207563917,0.45057787924360815,2.220446049250313e-16,2.220446049250313e-16,0.03487144978293402,0.0,2.220446049250313e-16,calm
2019-12-13,improved_hrp_selective,0.5595798906276419,0.4404201093723581,2.220446049250313e-16,2.220446049250313e-16,0.0379031713252954,0.0,2.220446049250313e-16,calm
2019-12-20,improved_hrp_selective,0.5589692507460133,0.44103074925398655,0.0,0.0,0.04031746632841863,0.0,0.0,calm
2019-12-27,improved_hrp_selective,0.6774026062131604,0.3225973937868396,0.0,0.0,0.05665959600305182,0.0,0.0,calm
2020-01-03,improved_hrp_selective,0.6774026062131604,0.3225973937868396,1.1102230246251565e-16,1.1102230246251565e-16,0.058760605915448426,0.0,1.1102230246251565e-16,calm
2020-01-10,improved_hrp_selective,0.6774026062131602,0.3225973937868396,0.0,0.0,0.057107265060510407,0.0,0.0,calm
2020-01-17,improved_hrp_selective,0.6755854195581474,0.32441458044185256,0.0,0.0,0.05608960240289437,0.0,0.0,calm
2020-01-24,improved_hrp_selective,0.6774026062131603,0.3225973937868396,0.0,0.0,0.0559170009627893,0.0,0.0,calm
2020-01-31,improved_hrp_selective,0.7429529048407857,0.15376018861994903,0.10328690653926542,0.10328690653926542,0.0627409935582044,0.0,0.10328690653926542,calm
2020-02-07,improved_hrp_selective,0.7365741361314495,0.16013895732928524,0.10328690653926542,0.10328690653926542,0.06271097721974778,0.0,0.10328690653926542,calm
2020-02-14,improved_hrp_selective,0.7423075596083827,0.15440553385235206,0.10328690653926542,0.10328690653926542,0.061931252093949334,0.0,0.10328690653926542,calm
2020-02-21,improved_hrp_selective,0.7490253962236078,0.14768769723712696,0.10328690653926542,0.10328690653926542,0.05928089775198925,0.0,0.10328690653926542,calm
2020-02-28,improved_hrp_selective,0.4074864849803267,0.16617880877900446,0.4263347062406688,0.4263347062406688,0.043775894334332155,0.19999999999999996,0.22633470624066887,neutral
2020-03-06,improved_hrp_selective,0.4011070102040375,0.17255828355529368,0.4263347062406688,0.4263347062406688,0.043147042313625844,0.19999999999999996,0.22633470624066887,stressed
2020-03-13,improved_hrp_selective,0.4070348917659571,0.1666304019933741,0.4263347062406688,0.4263347062406688,0.04619269097084788,0.19999999999999996,0.22633470624066887,stressed
2020-03-20,improved_hrp_selective,0.40308544861772777,0.17057984514160346,0.4263347062406688,0.4263347062406688,0.042602418060625646,0.19999999999999996,0.22633470624066887,stressed
2020-03-27,improved_hrp_selective,0.1478066668460691,0.1367263919057972,0.7154669412481338,0.7154669412481338,0.020720612259619915,0.6,0.11546694124813384,stressed
2020-04-03,improved_hrp_selective,0.14414085847125294,0.14039220028061333,0.7154669412481338,0.7154669412481338,0.01762679517643857,0.6,0.11546694124813384,stressed
2020-04-10,improved_hrp_selective,0.14239629802812334,0.14213676072374293,0.7154669412481337,0.7154669412481337,0.01762679517643857,0.6,0.11546694124813373,stressed
2020-04-17,improved_hrp_selective,0.1404292293081051,0.14410382944376118,0.7154669412481337,0.7154669412481337,0.01762679517643857,0.6,0.11546694124813373,stressed
2020-04-24,improved_hrp_selective,0.08228028877995897,0.1861491306285676,0.7315705805914734,0.7315705805914734,0.0,0.6,0.13157058059147342,stressed
2020-05-01,improved_hrp_selective,0.07807494189954374,0.19035447750898285,0.7315705805914734,0.7315705805914734,0.0,0.6,0.13157058059147342,stressed
2020-05-08,improved_hrp_selective,0.07711115969962289,0.19131825970890368,0.7315705805914734,0.7315705805914734,0.0,0.6,0.13157058059147342,stressed
2020-05-15,improved_hrp_selective,0.0783260256346499,0.1901033937738767,0.7315705805914734,0.7315705805914734,0.0,0.6,0.13157058059147342,stressed
2020-05-22,improved_hrp_selective,0.07936431375333082,0.18906510565519574,0.7315705805914734,0.7315705805914734,0.0,0.6,0.13157058059147342,stressed
2020-05-29,improved_hrp_selective,0.12738422198264818,0.2277101200943898,0.6449056579229621,0.6449056579229621,0.0007408493004459969,0.6,0.04490565792296208,stressed
2020-06-05,improved_hrp_selective,0.12698946297341382,0.22810487910362415,0.6449056579229621,0.6449056579229621,0.0007715693856511485,0.6,0.04490565792296208,stressed
2020-06-12,improved_hrp_selective,0.1276286548078739,0.22746568726916408,0.6449056579229621,0.6449056579229621,0.0007989809245954661,0.6,0.04490565792296208,stressed
2020-06-19,improved_hrp_selective,0.12738555671959179,0.22770878535744615,0.6449056579229621,0.6449056579229621,0.00037708493524547045,0.6,0.04490565792296208,stressed
2020-06-26,improved_hrp_selective,0.1680526661975633,0.18698507063325193,0.6449622631691848,0.6449622631691848,0.021569310115105513,0.6,0.044962263169184835,stressed
2020-07-03,improved_hrp_selective,0.16833012193956906,0.18670761489124615,0.6449622631691848,0.6449622631691848,0.021781904687488324,0.6,0.044962263169184835,stressed
2020-07-10,improved_hrp_selective,0.17398606652171508,0.18105167030910008,0.6449622631691848,0.6449622631691848,0.023866758070561947,0.6,0.044962263169184835,neutral
2020-07-17,improved_hrp_selective,0.16780381185168286,0.1872339249791323,0.6449622631691849,0.6449622631691849,0.020455461964334242,0.6,0.044962263169184946,neutral
2020-07-24,improved_hrp_selective,0.16861826732202312,0.18641946950879207,0.6449622631691848,0.6449622631691848,0.02082919675347854,0.6,0.044962263169184835,neutral
2020-07-31,improved_hrp_selective,0.36106230971186815,0.348967879752784,0.28996981053534787,0.28996981053534787,0.0267622949379107,0.19999999999999996,0.08996981053534792,neutral
2020-08-07,improved_hrp_selective,0.36501966581324896,0.34501052365140317,0.28996981053534787,0.28996981053534787,0.029959642430851006,0.19999999999999996,0.08996981053534792,neutral
2020-08-14,improved_hrp_selective,0.36610914363992214,0.34392104582473004,0.28996981053534776,0.28996981053534776,0.028305180819579643,0.19999999999999996,0.0899698105353478,neutral
2020-08-21,improved_hrp_selective,0.36523500832944605,0.344795181135206,0.28996981053534787,0.28996981053534787,0.028459111106109235,0.19999999999999996,0.08996981053534792,neutral
2020-08-28,improved_hrp_selective,0.410800605429001,0.38919939457099895,0.19999999999999996,0.19999999999999996,0.05634059061946267,0.19999999999999996,0.0,neutral
2020-09-04,improved_hrp_selective,0.4106699265917146,0.38933007340828535,0.19999999999999996,0.19999999999999996,0.060344999270650346,0.19999999999999996,0.0,neutral
2020-09-11,improved_hrp_selective,0.40843798122682873,0.3915620187731712,0.20000000000000007,0.20000000000000007,0.0597383104363713,0.19999999999999996,1.1102230246251565e-16,neutral
2020-09-18,improved_hrp_selective,0.4154335332752268,0.3845664667247732,0.19999999999999996,0.19999999999999996,0.06276025771210521,0.19999999999999996,0.0,neutral
2020-09-25,improved_hrp_selective,0.3815752270199305,0.3284296032944139,0.28999516968565564,0.28999516968565564,0.060148551605840914,0.19999999999999996,0.08999516968565568,neutral
2020-10-02,improved_hrp_selective,0.3877242627339155,0.3222805675804288,0.28999516968565564,0.28999516968565564,0.06177504466491788,0.19999999999999996,0.08999516968565568,neutral
2020-10-09,improved_hrp_selective,0.3875833589008743,0.32242147141347005,0.28999516968565553,0.28999516968565553,0.06340697163407182,0.19999999999999996,0.08999516968565557,neutral
2020-10-16,improved_hrp_selective,0.3756757461204715,0.33432908419387286,0.28999516968565564,0.28999516968565564,0.06120448618504692,0.19999999999999996,0.08999516968565568,neutral
2020-10-23,improved_hrp_selective,0.3779998897802593,0.3320049405340851,0.28999516968565553,0.28999516968565553,0.05949530735450301,0.19999999999999996,0.08999516968565557,neutral
2020-10-30,improved_hrp_selective,0.3998446869016107,0.3101572452241271,0.2899980678742623,0.2899980678742623,0.057957530612914775,0.19999999999999984,0.08999806787426246,neutral
2020-11-06,improved_hrp_selective,0.4025597691111982,0.30744216301453964,0.2899980678742622,0.2899980678742622,0.059125910405078586,0.19999999999999984,0.08999806787426234,neutral
